Kunden_Nummer,Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Rechnungs_Nummer,Rechnungs_Datum,Leistungs_Beginn,Leistungs_Ende,Produkt,Preis_ohne_Ust,Preis_mit_Ust,Ust. % Satz,Ust,Abrechnungs_Nummer
PRM120110039093,Henrik,Pachale,Thelenstraße,8,72631,Aichtal,Deutschland,1095658963,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988952
PRM120110039094,Jasmin,Obendorf,Abtstraße,1,72661,Grafenberg,Deutschland,1095658964,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988953
PRM120110039095,Amelie,Jaede,Arndtstraße,3,72532,Gomadingen,Deutschland,1095658965,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988954
PRM120110039096,Eliah,Cakan,Justus-von-Liebig-Straße,2,72587,Römerstein,Deutschland,1095658966,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988955
PRM120110039097,Emil,Cajic,Wünschelburger Gang,6,72582,Grabenstetten,Deutschland,1095658967,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988956
PRM120110039098,Gabrielle,Dabels,Aprikosensteig,23,72820,Sonnenbühl,Deutschland,1095658968,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988957
PRM120110039099,Igor,Pacino,Frauenlobstraße,25,72818,Trochtelfingen,Deutschland,1095658969,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988958
PRM120110039100,Jannik,Gabele,Eichbuschallee,1,72336,Balingen,Deutschland,1095658970,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988959
PRM120110039101,Elisabeth,Jähnichen,Neltestraße,25,72589,Westerheim (Württemberg),Deutschland,1095658971,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988960
PRM120110039102,Haima,Machoczek,Felsenfest,95,72535,Heroldstatt,Deutschland,1095658972,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988961
PRM120110039103,Deenah,Kaddoura,Silberberger Straße,2,69427,Mudau,Deutschland,1095658973,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988962
PRM120110039104,Miriam,Obermayer,Walther-Nernst-Straße,25,72479,Straßberg,Deutschland,1095658974,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988963
PRM120110039105,Jennifer,Oben,Heidekampweg,12,72655,Altdorf bei Nürtingen,Deutschland,1095658975,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988964
PRM120110039106,Aras,Labuhn,Genossenschaftsstraße,26,71563,Affalterbach,Deutschland,1095658976,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988965
PRM120110039107,Taylor,Jachmann,Zinsgutstraße,25,72299,Wörnersberg,Deutschland,1095658977,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988966
PRM120110039108,Kilian,Paduch,Abtstraße,25,72362,Nusplingen,Deutschland,1095658978,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988967
PRM120110039109,Kevin,Pähler,Genossenschaftsstraße,58,72406,Bisingen,Deutschland,1095658979,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988968
PRM120110039110,Jarin,Padel,Eschenbachstraße,3,72299,Wörnersberg,Deutschland,1095658980,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988969
PRM120110039111,Klaus,Paege,Friedenstraße,48,72393,Burladingen,Deutschland,1095658981,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988970
PRM120110039112,Jannik,Padilla,Güldenhofer Ufer,9,72351,Geislingen (Zollernalbkreis),Deutschland,1095658982,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988971
PRM120110039113,Damian,Caglayan,Rosenweg,4,72532,Gomadingen,Deutschland,1095658983,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988972
PRM120110039114,Bentje,Kacmaz,Wünschelburger Gang,1,69221,Dossenheim,Deutschland,1095658984,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988973
PRM120110039115,Birte,Baade,Am Studio,25,71277,Rutesheim,Deutschland,1095658985,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988974
PRM120110039116,Falko,Eberhart,KGA Am Teltowkanal III,64,71554,Weissach im Tal,Deutschland,1095658986,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988975
PRM120110039117,Ulf,Jackmuth,KGA Einigkeit II,65,72379,Hechingen,Deutschland,1095658987,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988976
PRM120110039118,Luca,Quade,Husstraße,15,72511,Bingen bei Sigmaringen,Deutschland,1095658988,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988977
PRM120110039119,Finn,Baccouche,Glanzstraße,45,72147,Nehren (Württemberg),Deutschland,1095658989,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988978
PRM120110039120,Haile,Pachmann,Barbara-McClintock-Straße,5,72661,Grafenberg,Deutschland,1095658990,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988979
PRM120110039121,Katharina,Jägers,Florian-Geyer-Straße,9,72537,Mehrstetten,Deutschland,1095658991,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988980
PRM120110039122,Carl,Maarouf,Friedlander Straße,15,72186,Empfingen,Deutschland,1095658992,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988981
PRM120110039123,Dorothee,Kadi,Magnusstraße,25,69502,Hemsbach (Bergstraße),Deutschland,1095658993,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988982
PRM120110039124,Elias,Laasch,Heidemühler Weg,25,71157,Hildrizhausen,Deutschland,1095658994,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988983
PRM120110039125,Lina,Ebach,Freystadter Weg,47,71144,Steinenbronn,Deutschland,1095658995,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988984
PRM120110039126,Tom,Jablonka,Richard-Willstätter-Straße,15,72218,Wildberg (Schwarzwald),Deutschland,1095658996,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988985
PRM120110039127,Ute,Haberkamp,Ekkehardstraße,25,69514,Laudenbach (Bergstraße),Deutschland,1095658997,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988986
PRM120110039128,Jen,Dämmer,Hauptweg,1,69429,Waldbrunn (Odenwald),Deutschland,1095658998,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988987
PRM120110039129,Ibrahim,Pacini,Felsenfest,26,72813,Sankt Johann (Württemberg),Deutschland,1095658999,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988988
PRM120110039130,Remigius,Iger,Vogelbeerstraße,25,72147,Nehren (Württemberg),Deutschland,1095659000,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988989
PRM120110039131,Mathilda,Oberlerchner,Glienicker Weg,9,72417,Jungingen,Deutschland,1095659001,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988990
PRM120110039132,Jarne,Padua,Bahnhofstraße,84,72361,Hausen am Tann,Deutschland,1095659002,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988991
PRM120110039133,Yvonne,Iberer,Hoffmannstraße,23,71254,Ditzingen,Deutschland,1095659003,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988992
PRM120110039134,Joel,Gaberle,Forsthausallee,6,72355,Schömberg (Zollernalbkreis),Deutschland,1095659004,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988993
PRM120110039135,Caroline,Kaczorowski,Ernst-Lau-Straße,2,69250,Schönau (Odenwald),Deutschland,1095659005,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988994
PRM120110039136,Levi,Quadri,Neltestraße,61,72514,Inzigkofen,Deutschland,1095659006,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988995
PRM120110039137,Gabi,Dabernig,Chris-Gueffroy-Allee,84,68535,Edingen-Neckarhausen,Deutschland,1095659007,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988996
PRM120110039138,Adrian,Labusch,Hauptweg,48,71573,Allmersbach im Tal,Deutschland,1095659008,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988997
PRM120110039139,Bela,Baci,Altheider Straße,6,72365,Ratshausen,Deutschland,1095659009,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988998
PRM120110039140,Anna,Jähnel,Hoffmannstraße,25,72584,Hülben,Deutschland,1095659010,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988999
PRM120110039141,Livia,Obergfell,Neltestraße,29,72336,Balingen,Deutschland,1095659011,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989000
PRM120110039142,Josephine,O'Shea,Forsthausallee,15,72644,Oberboihingen,Deutschland,1095659012,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989001
PRM120110039143,Martje,Obermeier,Otto-Franke-Straße,14,72501,Gammertingen,Deutschland,1095659013,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989002
PRM120110039144,Sophie,Haaß,Carl-Scheele-Straße,98,69168,Wiesloch,Deutschland,1095659014,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989003
PRM120110039145,Lukas,Aarts,Abtstraße,1,68535,Edingen-Neckarhausen,Deutschland,1095659015,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989004
PRM120110039146,Bettina,Kacar,Steinbachstraße,26,69181,Leimen (Baden),Deutschland,1095659016,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989005
PRM120110039147,Floris,Daamen,Erich-Thilo-Straße,12,72800,Eningen unter Achalm,Deutschland,1095659017,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989006
PRM120110039148,Arthur,Labusga,Hoffmannstraße,6,71576,Burgstetten,Deutschland,1095659018,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989007
PRM120110039149,Alma,Kabaoglu,Glienicker Weg,84,72805,Lichtenstein (Württemberg),Deutschland,1095659019,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989008
PRM120110039150,Franziska,Laak,Chris-Gueffroy-Allee,2,71126,Gäufelden,Deutschland,1095659020,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989009
PRM120110039151,Tilda,Habelmann,Ernststraße,8,69253,Heiligkreuzsteinach,Deutschland,1095659021,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989010
PRM120110039152,Felix,Bach,Güldenhofer Ufer,9,72149,Neustetten,Deutschland,1095659022,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989011
PRM120110039153,Isabell,Macholl,Hallberger Zeile,25,72555,Metzingen,Deutschland,1095659023,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989012
PRM120110039154,Jonte,Gabert,Glanzstraße,84,72356,Dautmergen,Deutschland,1095659024,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989013
PRM120110039155,Dirk,Maca,Selchowstraße,4,72336,Balingen,Deutschland,1095659025,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989014
PRM120110039156,Gabi,Machleid,Aprikosensteig,1,72516,Scheer,Deutschland,1095659026,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989015
PRM120110039157,Nick,Iburg,Freystadter Weg,28,71549,Auenwald,Deutschland,1095659027,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989016
PRM120110039158,Sandra,Habekost,Chris-Gueffroy-Allee,3,69245,Bammental,Deutschland,1095659028,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989017
PRM120110039159,Nike,Haacker,Köpenicker Straße,58,72655,Altdorf bei Nürtingen,Deutschland,1095659029,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989018
PRM120110039160,Ulla,Haberkorn,Forsthausallee,14,71088,Holzgerlingen,Deutschland,1095659030,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989019
PRM120110039161,Bela,Lachmund,Husstraße,6,71726,Benningen am Neckar,Deutschland,1095659031,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989020
PRM120110039162,Lina,Oberhardt,Bernstadter Weg,26,72355,Schömberg (Zollernalbkreis),Deutschland,1095659032,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989021
PRM120110039163,Annegret,Abdo,Gemeinschaftsstraße,1,69257,Wiesenbach (Baden),Deutschland,1095659033,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989022
PRM120110039164,Annabelle,Kaban,Gemeinschaftsstraße,6,72800,Eningen unter Achalm,Deutschland,1095659034,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989023
PRM120110039165,Manuel,Jablinski,Platz der Befreiung,26,72213,Altensteig,Deutschland,1095659035,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989024
PRM120110039166,Lenny,Gadow,Lohnauer Steig,3,72516,Scheer,Deutschland,1095659036,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989025
PRM120110039167,Jennifer,Dächert,Königsheideweg,25,69234,Dielheim,Deutschland,1095659037,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989026
PRM120110039168,Iara,Dackweiler,Eichbuschallee,1,69168,Wiesloch,Deutschland,1095659038,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989027
PRM120110039169,Uli,Jackisch,Chris-Gueffroy-Allee,6,72367,Weilen unter den Rinnen,Deutschland,1095659039,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989028
PRM120110039170,Idil,Ideker,Friedlander Straße,1,71696,Möglingen,Deutschland,1095659040,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989029
PRM120110039171,Livia,Easley,Bernstadter Weg,9,71131,Jettingen,Deutschland,1095659041,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989030
PRM120110039172,Kayra,Dänner,Neltestraße,45,69439,Zwingenberg (Baden),Deutschland,1095659042,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989031
PRM120110039173,Wanda,Ibele,Gellertstraße,25,71155,Altdorf (Kreis Böblingen),Deutschland,1095659043,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989032
PRM120110039174,Antke,Kabatas,Moissistraße,1,72827,Wannweil,Deutschland,1095659044,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989033
PRM120110039175,Roland,Gaden,Hackenbergstraße,48,72510,Stetten am kalten Markt,Deutschland,1095659045,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989034
PRM120110039176,Benita,Abernathy,Thomas-Müntzer-Straße,62,71155,Altdorf (Kreis Böblingen),Deutschland,1095659046,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989035
PRM120110039177,Nora,Gänsler,Freystadter Weg,36,72622,Nürtingen,Deutschland,1095659047,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989036
PRM120110039178,Xaver,Jacoby,Eschenbachstraße,8,72505,Krauchenwies,Deutschland,1095659048,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989037
PRM120110039179,Aglaia,Kabakci,Freystadter Weg,23,72669,Unterensingen,Deutschland,1095659049,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989038
PRM120110039180,Demian,Cahn,Steinbachstraße,9,72537,Mehrstetten,Deutschland,1095659050,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989039
PRM120110039181,Odilie,Haag,Walther-Nernst-Straße,47,72658,Bempflingen,Deutschland,1095659051,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989040
PRM120110039182,Dieter,Cahill,Selchowstraße,8,72535,Heroldstatt,Deutschland,1095659052,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989041
PRM120110039183,Nina,Gärber,Friedlander Straße,14,72631,Aichtal,Deutschland,1095659053,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989042
PRM120110039184,Tassja,Haberecht,Alpenrosenweg,9,69436,Schönbrunn (Baden),Deutschland,1095659054,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989043
PRM120110039185,Mia,Kaack,Florian-Geyer-Straße,4,72631,Aichtal,Deutschland,1095659055,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989044
PRM120110039186,Ebba,Laabs,Agavensteig,62,71106,Magstadt,Deutschland,1095659056,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989045
PRM120110039187,Finjas,Babik,Gondeker Straße,48,71720,Oberstenfeld,Deutschland,1095659057,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989046
PRM120110039188,Oskar,Babo,Bodelschwinghstraße,9,72131,Ofterdingen,Deutschland,1095659058,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989047
PRM120110039189,Anouk,Aber,Schneckenburgerstraße,4,71139,Ehningen,Deutschland,1095659059,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989048
PRM120110039190,Paul,Bacco,Forsthausallee,6,72145,Hirrlingen,Deutschland,1095659060,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4989049
