Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Auftrags_Nummer,Auftrags_Datum,Rechnungs_Nummer,Rechnungs_Liefer_Datum,Artikel-Nr,Produkt-Name,Produkt-Beschreibung,Einzelpreis mit Ust,Menge,Versandart,Versandkosten,Zahlungsart,Ust. % Satz,Ust,Einzelpreis ohne Ust,Warenwert netto,Versandkosten netto,Gesamt Ust,Gesamtbetrag
Vanessa,Iannone,Abtstraße,62,71126,Gäufelden,Deutschland,12355133P,09.11.2019,GER658938,12.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Isabell,Dachsel,Kiehnwerderallee,6,68789,Sankt Leon-Rot,Deutschland,12355134P,10.11.2019,GER658939,13.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
David,Laaß,Kiehnwerderallee,84,71229,Leonberg (Württemberg),Deutschland,12355135P,11.11.2019,GER658940,14.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Edwin,Cakal,Albert-Einstein-Straße,9,72585,Riederich,Deutschland,12355136P,12.11.2019,GER658941,15.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Theo,Jablonska,Seidenbaustraße,61,72224,Ebhausen,Deutschland,12355137P,13.11.2019,GER658942,16.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Mara,Obermaier,Hollstraße,95,72474,Winterlingen,Deutschland,12355138P,14.11.2019,GER658943,17.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Delia,Baasner,Weerthstraße,2,71540,Murrhardt,Deutschland,12355139P,15.11.2019,GER658944,18.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Fabienne,Laakmann,KGA Einigkeit II,12,71134,Aidlingen,Deutschland,12355140P,16.11.2019,GER658945,19.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Miro,Ibraim,Lohnauer Steig,6,71397,Leutenbach (Württemberg),Deutschland,12355141P,17.11.2019,GER658946,20.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Ella,Aatz,Adlergestell,23,68542,Heddesheim,Deutschland,12355142P,18.11.2019,GER658947,21.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Emil,Macar,Thomas-Müntzer-Straße,3,72355,Schömberg (Zollernalbkreis),Deutschland,12355143P,19.11.2019,GER658948,22.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Xanthe,Iber,Hauptweg,1,71229,Leonberg (Württemberg),Deutschland,12355144P,20.11.2019,GER658949,23.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Fatih,Obermüller,Selchowstraße,48,72513,Hettingen,Deutschland,12355145P,21.11.2019,GER658950,24.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
René,Iffland,Schneckenburgerstraße,2,72135,Dettenhausen,Deutschland,12355146P,22.11.2019,GER658951,25.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Morris,Ibrahimi,Hoffmannstraße,9,71384,Weinstadt,Deutschland,12355147P,23.11.2019,GER658952,26.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Paris,Haan,Wassermannstraße,25,72810,Gomaringen,Deutschland,12355148P,24.11.2019,GER658953,27.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Catrin,Oberdörfer,Bärdorfer Zeile,51,72218,Wildberg (Schwarzwald),Deutschland,12355149P,25.11.2019,GER658954,28.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Fiona,Machau,Silberberger Straße,5,72415,Grosselfingen,Deutschland,12355150P,26.11.2019,GER658955,29.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Edwin,MacDonald,Wassermannstraße,9,72358,Dormettingen,Deutschland,12355151P,27.11.2019,GER658956,30.11.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Ben,Laarmann,Gondeker Straße,1,71154,Nufringen,Deutschland,12355152P,28.11.2019,GER658957,01.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Jardis,Oakley,Eichbuschallee,62,72631,Aichtal,Deutschland,12355153P,29.11.2019,GER658958,02.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Paul,Iden,Handjerystraße,7,71711,Steinheim an der Murr,Deutschland,12355154P,30.11.2019,GER658959,03.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Beat,Lachnit,Altheider Straße,2,71735,Eberdingen,Deutschland,12355155P,01.12.2019,GER658960,04.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Tima,Haberberger,KGA Holunderbusch,6,69429,Waldbrunn (Odenwald),Deutschland,12355156P,02.12.2019,GER658961,05.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Jen,Oberascher,Gellertstraße,4,72800,Eningen unter Achalm,Deutschland,12355157P,03.12.2019,GER658962,06.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Henrik,Pachale,Thelenstraße,8,72631,Aichtal,Deutschland,12355158P,04.12.2019,GER658963,07.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Jasmin,Obendorf,Abtstraße,1,72661,Grafenberg,Deutschland,12355159P,05.12.2019,GER658964,08.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Amelie,Jaede,Arndtstraße,3,72532,Gomadingen,Deutschland,12355160P,06.12.2019,GER658965,09.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Eliah,Cakan,Justus-von-Liebig-Straße,2,72587,Römerstein,Deutschland,12355161P,07.12.2019,GER658966,10.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Emil,Cajic,Wünschelburger Gang,6,72582,Grabenstetten,Deutschland,12355162P,08.12.2019,GER658967,11.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Gabrielle,Dabels,Aprikosensteig,23,72820,Sonnenbühl,Deutschland,12355163P,09.12.2019,GER658968,12.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Igor,Pacino,Frauenlobstraße,25,72818,Trochtelfingen,Deutschland,12355164P,10.12.2019,GER658969,13.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Jannik,Gabele,Eichbuschallee,1,72336,Balingen,Deutschland,12355165P,11.12.2019,GER658970,14.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Elisabeth,Jähnichen,Neltestraße,25,72589,Westerheim (Württemberg),Deutschland,12355166P,12.12.2019,GER658971,15.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Haima,Machoczek,Felsenfest,95,72535,Heroldstatt,Deutschland,12355167P,13.12.2019,GER658972,16.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Deenah,Kaddoura,Silberberger Straße,2,69427,Mudau,Deutschland,12355168P,14.12.2019,GER658973,17.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Miriam,Obermayer,Walther-Nernst-Straße,25,72479,Straßberg,Deutschland,12355169P,15.12.2019,GER658974,18.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Jennifer,Oben,Heidekampweg,12,72655,Altdorf bei Nürtingen,Deutschland,12355170P,16.12.2019,GER658975,19.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Aras,Labuhn,Genossenschaftsstraße,26,71563,Affalterbach,Deutschland,12355171P,17.12.2019,GER658976,20.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Taylor,Jachmann,Zinsgutstraße,25,72299,Wörnersberg,Deutschland,12355172P,18.12.2019,GER658977,21.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Kilian,Paduch,Abtstraße,25,72362,Nusplingen,Deutschland,12355173P,19.12.2019,GER658978,22.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Kevin,Pähler,Genossenschaftsstraße,58,72406,Bisingen,Deutschland,12355174P,20.12.2019,GER658979,23.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Jarin,Padel,Eschenbachstraße,3,72299,Wörnersberg,Deutschland,12355175P,21.12.2019,GER658980,24.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Klaus,Paege,Friedenstraße,48,72393,Burladingen,Deutschland,12355176P,22.12.2019,GER658981,25.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Jannik,Padilla,Güldenhofer Ufer,9,72351,Geislingen (Zollernalbkreis),Deutschland,12355177P,23.12.2019,GER658982,26.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Damian,Caglayan,Rosenweg,4,72532,Gomadingen,Deutschland,12355178P,24.12.2019,GER658983,27.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Bentje,Kacmaz,Wünschelburger Gang,1,69221,Dossenheim,Deutschland,12355179P,25.12.2019,GER658984,28.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Birte,Baade,Am Studio,25,71277,Rutesheim,Deutschland,12355180P,26.12.2019,GER658985,29.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Falko,Eberhart,KGA Am Teltowkanal III,64,71554,Weissach im Tal,Deutschland,12355181P,27.12.2019,GER658986,30.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Ulf,Jackmuth,KGA Einigkeit II,65,72379,Hechingen,Deutschland,12355182P,28.12.2019,GER658987,31.12.2019,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Luca,Quade,Husstraße,15,72511,Bingen bei Sigmaringen,Deutschland,12355183P,29.12.2019,GER658988,01.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Finn,Baccouche,Glanzstraße,45,72147,Nehren (Württemberg),Deutschland,12355184P,30.12.2019,GER658989,02.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Haile,Pachmann,Barbara-McClintock-Straße,5,72661,Grafenberg,Deutschland,12355185P,31.12.2019,GER658990,03.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Katharina,Jägers,Florian-Geyer-Straße,9,72537,Mehrstetten,Deutschland,12355186P,01.01.2020,GER658991,04.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Carl,Maarouf,Friedlander Straße,15,72186,Empfingen,Deutschland,12355187P,02.01.2020,GER658992,05.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Dorothee,Kadi,Magnusstraße,25,69502,Hemsbach (Bergstraße),Deutschland,12355188P,03.01.2020,GER658993,06.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Elias,Laasch,Heidemühler Weg,25,71157,Hildrizhausen,Deutschland,12355189P,04.01.2020,GER658994,07.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Lina,Ebach,Freystadter Weg,47,71144,Steinenbronn,Deutschland,12355190P,05.01.2020,GER658995,08.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Tom,Jablonka,Richard-Willstätter-Straße,15,72218,Wildberg (Schwarzwald),Deutschland,12355191P,06.01.2020,GER658996,09.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Ute,Haberkamp,Ekkehardstraße,25,69514,Laudenbach (Bergstraße),Deutschland,12355192P,07.01.2020,GER658997,10.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Jen,Dämmer,Hauptweg,1,69429,Waldbrunn (Odenwald),Deutschland,12355193P,08.01.2020,GER658998,11.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Ibrahim,Pacini,Felsenfest,26,72813,Sankt Johann (Württemberg),Deutschland,12355194P,09.01.2020,GER658999,12.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Remigius,Iger,Vogelbeerstraße,25,72147,Nehren (Württemberg),Deutschland,12355195P,10.01.2020,GER659000,13.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Mathilda,Oberlerchner,Glienicker Weg,9,72417,Jungingen,Deutschland,12355196P,11.01.2020,GER659001,14.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Jarne,Padua,Bahnhofstraße,84,72361,Hausen am Tann,Deutschland,12355197P,12.01.2020,GER659002,15.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Yvonne,Iberer,Hoffmannstraße,23,71254,Ditzingen,Deutschland,12355198P,13.01.2020,GER659003,16.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Selbstabholer,0.0,Bar,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Joel,Gaberle,Forsthausallee,6,72355,Schömberg (Zollernalbkreis),Deutschland,12355199P,14.01.2020,GER659004,17.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Caroline,Kaczorowski,Ernst-Lau-Straße,2,69250,Schönau (Odenwald),Deutschland,12355200P,15.01.2020,GER659005,18.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Levi,Quadri,Neltestraße,61,72514,Inzigkofen,Deutschland,12355201P,16.01.2020,GER659006,19.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Bar,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
Gabi,Dabernig,Chris-Gueffroy-Allee,84,68535,Edingen-Neckarhausen,Deutschland,12355202P,17.01.2020,GER659007,20.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,2,Selbstabholer,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,284.03361344537814,0.0,53.96638655462185,338.0
Adrian,Labusch,Hauptweg,48,71573,Allmersbach im Tal,Deutschland,12355203P,18.01.2020,GER659008,21.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Lieferung,0.0,Vorkasse,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Bela,Baci,Altheider Straße,6,72365,Ratshausen,Deutschland,12355204P,19.01.2020,GER659009,22.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,1,Selbstabholer,0.0,PayPal,0.19,26.983193277310924,142.01680672268907,142.01680672268907,0.0,26.983193277310924,169.0
Anna,Jähnel,Hoffmannstraße,25,72584,Hülben,Deutschland,12355205P,20.01.2020,GER659010,23.01.2020,ER-GP82,Panasonic ER DGP82,Professioneller Haarschneider,169.0,3,Lieferung,0.0,Rechnung,0.19,26.983193277310924,142.01680672268907,426.0504201680672,0.0,80.94957983193277,507.0
